"m49_code","country","region","cpc_code","commodity","year","loss_percentage","loss_percentage_original","loss_quantity","activity","food_supply_stage","treatment","cause_of_loss","sample_size","method_data_collection","reference","url","notes"
"108","Burundi",,"0118","Millet",2010,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"108","Burundi",,"0118","Millet",2010,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"108","Burundi",,"0118","Millet",2010,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"11","Western Africa",,"0113","Rice",2010,6,"2 -10%",,"Storage","Storage",,"","","Literature Review","NA (2010), Different definitions of food waste with respect to the complexities of food supply chains (fscs)are discussed.an international literature review found a dearth of data on food waste and estimates var",,"Sourced from FAO 2007 Reference has been generated automatically"
"11","Western Africa",,"0113","Rice",2010,1.5,"1 -2%",,"Drying","Farm",,"","","Literature Review","NA (2010), Different definitions of food waste with respect to the complexities of food supply chains (fscs)are discussed.an international literature review found a dearth of data on food waste and estimates var",,"Sourced from FAO 2007 Reference has been generated automatically"
"11","Western Africa",,"0113","Rice",2010,1.5,"1 -2%",,"Parboiling","Processing",,"","","Literature Review","NA (2010), Different definitions of food waste with respect to the complexities of food supply chains (fscs)are discussed.an international literature review found a dearth of data on food waste and estimates var",,"Sourced from FAO 2007 Reference has been generated automatically"
"11","Western Africa",,"0113","Rice",2010,6,"2 -10%",,"Milling","Processing",,"","","Literature Review","NA (2010), Different definitions of food waste with respect to the complexities of food supply chains (fscs)are discussed.an international literature review found a dearth of data on food waste and estimates var",,"Sourced from FAO 2007 Reference has been generated automatically"
"120","Cameroon",,"0112","Maize (corn)",2010,2.38,"2.38",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"120","Cameroon",,"0112","Maize (corn)",2010,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"120","Cameroon",,"0112","Maize (corn)",2010,9.87,"9.87",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"120","Cameroon",,"0112","Maize (corn)",2010,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"120","Cameroon",,"0112","Maize (corn)",2010,1.32,"1.32",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"120","Cameroon",,"0113","Rice",2010,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"120","Cameroon",,"0113","Rice",2010,0.38,"0.38",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"120","Cameroon",,"0113","Rice",2010,3.14,"3.14",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"120","Cameroon",,"0113","Rice",2010,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"120","Cameroon",,"0113","Rice",2010,4.4,"4.4",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"120","Cameroon",,"0118","Millet",2010,0.79,"0.79",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"120","Cameroon",,"0118","Millet",2010,2,"2",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"120","Cameroon",,"0118","Millet",2010,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"120","Cameroon",,"0118","Millet",2010,0.71,"0.71",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"120","Cameroon",,"0118","Millet",2010,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0111","Wheat",2010,3.1,"3.1",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0111","Wheat",2010,4.43,"4.43",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0111","Wheat",2010,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0111","Wheat",2010,3.5,"3.5",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0112","Maize (corn)",2010,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0112","Maize (corn)",2010,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0112","Maize (corn)",2010,2.4,"2.4",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0112","Maize (corn)",2010,4.6,"4.6",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0112","Maize (corn)",2010,1.32,"1.32",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0113","Rice",2010,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0113","Rice",2010,3.14,"3.14",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0113","Rice",2010,1.07,"1.07",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0113","Rice",2010,4.4,"4.4",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0113","Rice",2010,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0114","Sorghum",2010,2.59,"2.59",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0114","Sorghum",2010,3.6,"3.6",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0114","Sorghum",2010,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0114","Sorghum",2010,2.17,"2.17",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0118","Millet",2010,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0118","Millet",2010,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0118","Millet",2010,2,"2",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0118","Millet",2010,0.76,"0.76",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"148","Chad",,"0118","Millet",2010,0.94,"0.94",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2010,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2010,2.36,"2.36",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2010,1.32,"1.32",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2010,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2010,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2010,5.26,"5.26",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2010,1.65,"1.65",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0113","Rice",2010,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0113","Rice",2010,4.4,"4.4",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0113","Rice",2010,1.2,"1.2",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0113","Rice",2010,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0113","Rice",2010,3.14,"3.14",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0113","Rice",2010,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0113","Rice",2010,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0114","Sorghum",2010,2.17,"2.17",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0114","Sorghum",2010,3.6,"3.6",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0114","Sorghum",2010,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0114","Sorghum",2010,2.69,"2.69",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0114","Sorghum",2010,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"180","Democratic Republic of the Congo",,"0114","Sorghum",2010,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"2","Africa",,"0112","Maize (corn)",2010,30,"20-40%",,,"Whole supply chain",,"","","Survey","Global strategy, 2017",,""
"204","Benin",,"0112","Maize (corn)",2010,2.36,"2.36",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0112","Maize (corn)",2010,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0112","Maize (corn)",2010,1.65,"1.65",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0112","Maize (corn)",2010,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0112","Maize (corn)",2010,1.32,"1.32",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0112","Maize (corn)",2010,4.49,"4.49",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0112","Maize (corn)",2010,15.52,"15.52",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0113","Rice",2010,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0113","Rice",2010,16.29,"16.29",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0113","Rice",2010,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0113","Rice",2010,3.14,"3.14",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0113","Rice",2010,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0113","Rice",2010,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0114","Sorghum",2010,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0114","Sorghum",2010,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0114","Sorghum",2010,2.17,"2.17",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0114","Sorghum",2010,12.69,"12.69",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0114","Sorghum",2010,3.6,"3.6",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0118","Millet",2010,2,"2",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0118","Millet",2010,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0118","Millet",2010,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0118","Millet",2010,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"0118","Millet",2010,1.18,"1.18",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"01193","Fonio",2010,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"01193","Fonio",2010,3.5,"3.5",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"01193","Fonio",2010,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"01193","Fonio",2010,0.3,"0.3",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"204","Benin",,"01193","Fonio",2010,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0111","Wheat",2010,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0111","Wheat",2010,3.5,"3.5",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0111","Wheat",2010,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0111","Wheat",2010,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0111","Wheat",2010,4.43,"4.43",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0111","Wheat",2010,4.76,"4.76",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0112","Maize (corn)",2010,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0112","Maize (corn)",2010,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0112","Maize (corn)",2010,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0112","Maize (corn)",2010,1.65,"1.65",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0112","Maize (corn)",2010,4.65,"4.65",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0112","Maize (corn)",2010,2.37,"2.37",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0112","Maize (corn)",2010,1.32,"1.32",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0113","Rice",2010,1.2,"1.2",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0113","Rice",2010,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0113","Rice",2010,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0113","Rice",2010,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0113","Rice",2010,3.14,"3.14",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0113","Rice",2010,4.4,"4.4",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0113","Rice",2010,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"231","Ethiopia",,"0114","Sorghum",2010,2.73,"2.73",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
